Date,SP500 P,SP500 D,SP500 E,CPI,Date Fraction,Long Interest Rate GS10,Real Price,Real Dividend,Real Total Return Price,Real Earnings,Real TR Scaled Earnings,CAPE,,TR CAPE,,Excess CAPE Yield,Monthly Total Bond Returns,Real Total Bond Returns,10y Annualized Stock Real Return,10y Annualized Bonds Real Return,Real 10y Excess Annualized Returns,,,,
1964.07,83.22,2.40,4.38,31.10,1964.54,4.19,764.34,22.04," 	94,757.20 ",40.20," 	4,983.43 ",22.98,,26.99,,1.62%,1.00,12.07,-1.89%,-1.48%,-0.41%,,,,
1964.08,82.00,2.42,4.42,31.00,1964.62,4.19,755.57,22.30," 	93,899.62 ",40.76," 	5,065.23 ",22.65,,26.58,,1.65%,1.00,12.15,-2.30%,-1.76%,-0.54%,,,,
1964.09,83.41,2.44,4.47,31.10,1964.71,4.20,766.09,22.41," 	95,439.21 ",41.06," 	5,114.65 ",22.89,,26.85,,1.67%,1.00,12.15,-3.60%,-1.81%,-1.79%,,,,
1964.1,84.85,2.46,4.50,31.10,1964.79,4.19,779.32,22.59," 	97,321.44 ",41.30," 	5,157.60 ",23.21,,27.21,,1.62%,1.01,12.20,-3.65%,-1.79%,-1.87%,,,,
1964.11,85.44,2.48,4.52,31.20,1964.87,4.15,782.22,22.70," 	97,920.35 ",41.41," 	5,184.06 ",23.23,,27.21,,1.69%,1.00,12.24,-3.43%,-1.68%,-1.75%,,,,
1964.12,83.96,2.50,4.55,31.20,1964.96,4.18,768.67,22.89," 	96,462.93 ",41.66," 	5,227.56 ",22.75,,26.65,,1.78%,1.00,12.25,-3.97%,-1.54%,-2.43%,,,,
1965.01,86.12,2.52,4.59,31.20,1965.04,4.19,788.45,23.04," 	99,185.54 ",42.05," 	5,290.20 ",23.27,,27.24,,1.68%,1.00,12.29,-3.48%,-1.59%,-1.89%,,,,
1965.02,86.75,2.53,4.64,31.20,1965.12,4.21,794.21,23.19," 	100,154.26 ",42.45," 	5,353.11 ",23.37,,27.34,,1.64%,1.00,12.31,-2.65%,-1.55%,-1.10%,,,,
1965.03,86.83,2.55,4.68,31.30,1965.21,4.21,792.41,23.27," 	100,170.89 ",42.71," 	5,399.05 ",23.25,,27.19,,1.69%,1.00,12.31,-2.21%,-1.76%,-0.46%,,,,
1965.04,87.97,2.57,4.73,31.40,1965.29,4.20,800.25,23.38," 	101,409.13 ",43.06," 	5,456.44 ",23.42,,27.37,,1.70%,1.00,12.33,-2.23%,-2.08%,-0.15%,,,,
1965.05,89.28,2.59,4.79,31.40,1965.37,4.21,812.17,23.56," 	103,168.06 ",43.54," 	5,531.27 ",23.71,,27.68,,1.64%,1.00,12.36,-1.81%,-1.98%,0.17%,,,,
1965.06,85.04,2.61,4.84,31.60,1965.46,4.21,768.70,23.59," 	97,896.29 ",43.75," 	5,571.71 ",22.39,,26.12,,1.96%,1.00,12.33,-1.09%,-1.83%,0.74%,,,,
1965.07,84.91,2.63,4.89,31.60,1965.54,4.20,767.53,23.74," 	97,998.62 ",44.17," 	5,639.94 ",22.30,,26.01,,1.95%,1.00,12.38,-1.17%,-2.05%,0.88%,,,,
1965.08,86.49,2.64,4.93,31.60,1965.62,4.25,781.81,23.89," 	100,076.41 ",44.59," 	5,708.29 ",22.67,,26.42,,1.82%,1.00,12.37,-2.11%,-2.22%,0.12%,,,,
1965.09,89.38,2.66,4.98,31.60,1965.71,4.29,807.93,24.04," 	103,676.87 ",45.02," 	5,776.58 ",23.37,,27.22,,1.61%,1.00,12.38,-2.59%,-2.23%,-0.36%,,,,
1965.1,91.39,2.68,5.05,31.70,1965.79,4.35,823.50,24.15," 	105,932.21 ",45.50," 	5,853.57 ",23.78,,27.67,,1.51%,1.00,12.32,-2.38%,-1.98%,-0.40%,,,,
1965.11,92.15,2.70,5.12,31.70,1965.87,4.45,830.34,24.33," 	107,073.95 ",46.14," 	5,949.20 ",23.93,,27.82,,1.39%,0.99,12.27,-2.36%,-1.88%,-0.47%,,,,
1965.12,91.73,2.72,5.19,31.80,1965.96,4.62,823.96,24.43," 	106,513.30 ",46.62," 	6,026.43 ",23.69,,27.53,,1.33%,1.00,12.11,-2.46%,-1.69%,-0.76%,,,,
1966.01,93.32,2.74,5.24,31.80,1966.04,4.61,838.24,24.61," 	108,624.68 ",47.07," 	6,099.37 ",24.06,,27.92,,1.27%,0.99,12.17,-1.77%,-1.52%,-0.26%,,,,
1966.02,92.69,2.76,5.29,32.00,1966.12,4.83,827.38,24.64," 	107,483.08 ",47.22," 	6,134.27 ",23.70,,27.48,,1.18%,1.00,11.93,-1.30%,-1.33%,0.03%,,,,
1966.03,88.88,2.78,5.34,32.10,1966.21,4.87,790.90,24.74," 	103,011.75 ",47.52," 	6,189.05 ",22.61,,26.20,,1.37%,1.01,11.90,-0.82%,-1.22%,0.40%,,,,
1966.04,91.60,2.80,5.38,32.30,1966.29,4.75,810.06,24.73," 	105,775.30 ",47.58," 	6,212.57 ",23.11,,26.76,,1.42%,1.00,11.99,-1.01%,-1.15%,0.14%,,,,
1966.05,86.78,2.81,5.42,32.30,1966.37,4.78,767.43,24.88," 	100,480.12 ",47.93," 	6,275.67 ",21.85,,25.28,,1.60%,1.00,12.01,-0.61%,-1.40%,0.79%,,,,
1966.06,86.06,2.83,5.46,32.40,1966.46,4.81,758.71,24.95," 	99,611.12 ",48.14," 	6,319.74 ",21.56,,24.93,,1.59%,0.99,11.99,-0.49%,-1.35%,0.86%,,,,
1966.07,85.84,2.85,5.48,32.50,1966.54,5.02,754.45,25.05," 	99,324.82 ",48.13," 	6,337.01 ",21.38,,24.71,,1.38%,0.99,11.80,-0.25%,-1.16%,0.92%,,,,
1966.08,80.65,2.87,5.49,32.70,1966.62,5.22,704.50,25.07," 	93,023.79 ",47.99," 	6,336.15 ",19.91,,23.01,,1.62%,1.01,11.60,0.30%,-0.94%,1.24%,,,,
1966.09,77.81,2.89,5.51,32.70,1966.71,5.18,679.69,25.24," 	90,025.84 ",48.13," 	6,375.05 ",19.16,,22.14,,1.82%,1.02,11.68,0.84%,-0.86%,1.69%,,,,
1966.1,77.13,2.88,5.52,32.90,1966.79,5.01,669.65,25.03," 	88,972.91 ",47.95," 	6,371.41 ",18.83,,21.75,,2.11%,0.99,11.82,0.59%,-0.84%,1.42%,,,,
1966.11,80.99,2.88,5.54,32.90,1966.87,5.16,703.17,24.98," 	93,702.12 ",48.07," 	6,405.70 ",19.71,,22.77,,1.72%,1.03,11.73,0.01%,-0.63%,0.65%,,,,
1966.12,81.33,2.87,5.55,32.90,1966.96,4.84,706.12,24.92," 	94,372.20 ",48.19," 	6,440.01 ",19.74,,22.79,,2.00%,1.02,12.08,0.28%,-0.60%,0.88%,,,,
1967.01,84.45,2.88,5.52,32.90,1967.04,4.58,733.21,25.00," 	98,271.01 ",47.90," 	6,419.52 ",20.43,,23.59,,2.09%,1.00,12.37,-0.23%,-1.08%,0.85%,,,,
1967.02,87.36,2.89,5.48,32.90,1967.12,4.63,758.47,25.09," 	101,937.51 ",47.61," 	6,398.32 ",21.07,,24.32,,1.85%,1.01,12.37,-0.93%,-1.24%,0.31%,,,,
1967.03,89.42,2.90,5.45,33.00,1967.21,4.54,774.00,25.10," 	104,306.21 ",47.17," 	6,357.29 ",21.44,,24.74,,1.85%,1.00,12.47,-1.23%,-1.38%,0.14%,,,,
1967.04,90.96,2.90,5.41,33.10,1967.29,4.59,784.95,25.03," 	106,063.07 ",46.69," 	6,308.28 ",21.69,,25.01,,1.75%,0.98,12.43,-1.60%,-1.31%,-0.29%,,,,
1967.05,92.59,2.90,5.37,33.20,1967.37,4.85,796.61,24.95," 	107,919.47 ",46.20," 	6,259.07 ",21.95,,25.30,,1.42%,0.99,12.19,-1.81%,-1.16%,-0.65%,,,,
1967.06,91.43,2.90,5.33,33.30,1967.46,5.02,784.27,24.88," 	106,528.23 ",45.72," 	6,210.17 ",21.55,,24.84,,1.33%,0.99,12.04,-1.66%,-0.92%,-0.74%,,,,
1967.07,93.01,2.91,5.32,33.40,1967.54,5.16,795.44,24.86," 	108,326.06 ",45.50," 	6,196.05 ",21.80,,25.12,,1.10%,1.00,11.92,-1.75%,-0.85%,-0.90%,,,,
1967.08,94.49,2.91,5.31,33.50,1967.62,5.28,805.68,24.84," 	110,003.18 ",45.28," 	6,181.79 ",22.03,,25.37,,0.96%,1.00,11.83,-2.14%,-0.79%,-1.35%,,,,
1967.09,95.81,2.92,5.30,33.60,1967.71,5.30,814.50,24.82," 	111,490.37 ",45.06," 	6,167.40 ",22.22,,25.58,,0.93%,0.99,11.83,-2.41%,-0.72%,-1.70%,,,,
1967.1,95.66,2.92,5.31,33.70,1967.79,5.48,810.82,24.75," 	111,267.82 ",45.01," 	6,176.38 ",22.07,,25.40,,0.81%,0.98,11.68,-2.64%,-0.69%,-1.95%,,,,
1967.11,92.66,2.92,5.32,33.80,1967.87,5.75,783.06,24.68," 	107,741.67 ",44.96," 	6,185.90 ",21.26,,24.46,,0.71%,1.01,11.46,-2.28%,-0.53%,-1.75%,,,,
1967.12,95.30,2.92,5.33,33.90,1967.96,5.70,803.00,24.60," 	110,766.59 ",44.91," 	6,195.03 ",21.75,,25.02,,0.68%,1.02,11.53,-2.59%,-0.63%,-1.96%,,,,
1968.01,95.04,2.93,5.37,34.10,1968.04,5.53,796.11,24.54," 	110,098.64 ",44.95," 	6,216.99 ",21.51,,24.74,,0.89%,1.00,11.66,-2.93%,-0.93%,-2.00%,,,,
1968.02,90.75,2.94,5.40,34.20,1968.12,5.56,757.95,24.56," 	105,104.51 ",45.13," 	6,258.01 ",20.42,,23.49,,1.14%,0.99,11.66,-2.63%,-0.97%,-1.66%,,,,
1968.03,89.09,2.95,5.44,34.30,1968.21,5.74,741.92,24.57," 	103,165.00 ",45.30," 	6,299.45 ",19.93,,22.92,,1.04%,1.01,11.52,-2.50%,-0.87%,-1.63%,,,,
1968.04,95.67,2.96,5.48,34.40,1968.29,5.64,794.40,24.61," 	110,747.63 ",45.53," 	6,347.50 ",21.28,,24.47,,0.82%,0.99,11.63,-2.81%,-1.05%,-1.76%,,,,
1968.05,97.87,2.98,5.53,34.50,1968.37,5.87,810.31,24.65," 	113,252.28 ",45.76," 	6,395.30 ",21.63,,24.87,,0.54%,1.02,11.45,-2.60%,-1.05%,-1.54%,,,,
1968.06,100.50,2.99,5.57,34.70,1968.46,5.72,827.29,24.61," 	115,912.01 ",45.85," 	6,424.18 ",22.00,,25.30,,0.67%,1.02,11.57,-2.86%,-1.27%,-1.59%,,,,
1968.07,100.30,3.00,5.60,34.90,1968.54,5.50,820.91,24.58," 	115,305.41 ",45.83," 	6,437.79 ",21.75,,25.01,,0.97%,1.01,11.75,-2.89%,-1.54%,-1.35%,,,,
1968.08,98.11,3.02,5.63,35.00,1968.62,5.42,800.70,24.62," 	112,753.70 ",45.95," 	6,470.32 ",21.14,,24.30,,1.24%,1.00,11.84,-2.03%,-1.45%,-0.58%,,,,
1968.09,101.30,3.03,5.66,35.10,1968.71,5.46,824.37,24.66," 	116,377.51 ",46.06," 	6,502.44 ",21.68,,24.92,,1.12%,1.00,11.82,-2.37%,-1.44%,-0.93%,,,,
1968.1,103.80,3.04,5.69,35.30,1968.79,5.58,839.93,24.63," 	118,863.68 ",46.07," 	6,519.56 ",22.00,,25.29,,0.99%,1.00,11.70,-2.94%,-1.51%,-1.43%,,,,
1968.11,105.40,3.06,5.73,35.40,1968.87,5.70,850.47,24.66," 	120,645.80 ",46.21," 	6,555.02 ",22.20,,25.51,,0.82%,0.98,11.62,-3.66%,-1.52%,-2.15%,,,,
1968.12,106.50,3.07,5.76,35.50,1968.96,6.03,856.93,24.70," 	121,853.53 ",46.35," 	6,590.39 ",22.28,,25.60,,0.54%,1.00,11.35,-3.62%,-1.39%,-2.23%,,,,
1969.01,102.00,3.08,5.78,35.60,1969.04,6.04,818.41,24.71," 	116,669.81 ",46.38," 	6,611.29 ",21.19,,24.36,,0.75%,0.99,11.37,-2.89%,-1.48%,-1.41%,,,,
1969.02,101.50,3.09,5.80,35.80,1969.12,6.19,809.85,24.65," 	115,742.19 ",46.28," 	6,613.84 ",20.90,,24.02,,0.76%,1.00,11.24,-3.03%,-1.40%,-1.62%,,,,
1969.03,99.30,3.10,5.82,36.10,1969.21,6.30,785.71,24.53," 	112,584.63 ",46.05," 	6,598.62 ",20.20,,23.22,,0.90%,1.01,11.11,-2.63%,-1.33%,-1.30%,,,,
1969.04,101.30,3.11,5.83,36.30,1969.29,6.17,797.12,24.47," 	114,511.62 ",45.85," 	6,586.59 ",20.43,,23.48,,1.00%,0.99,11.22,-2.67%,-1.50%,-1.17%,,,,
1969.05,104.60,3.12,5.83,36.40,1969.37,6.32,820.83,24.48," 	118,210.27 ",45.78," 	6,592.35 ",20.97,,24.11,,0.75%,0.99,11.12,-3.29%,-1.51%,-1.78%,,,,
1969.06,99.14,3.13,5.84,36.60,1969.46,6.57,773.73,24.43," 	111,720.75 ",45.58," 	6,581.09 ",19.71,,22.66,,0.82%,0.99,10.92,-2.62%,-1.14%,-1.47%,,,,
1969.07,94.71,3.14,5.86,36.80,1969.54,6.72,735.14,24.35," 	106,441.50 ",45.46," 	6,582.12 ",18.68,,21.48,,0.97%,1.01,10.80,-2.11%,-1.10%,-1.02%,,,,
1969.08,94.18,3.14,5.87,37.00,1969.62,6.69,727.07,24.27," 	105,566.51 ",45.34," 	6,583.43 ",18.43,,21.19,,1.13%,0.97,10.82,-1.64%,-1.19%,-0.45%,,,,
1969.09,94.51,3.15,5.89,37.10,1969.71,7.16,727.66,24.25," 	105,944.31 ",45.35," 	6,602.60 ",18.40,,21.16,,0.66%,1.01,10.49,-1.63%,-1.11%,-0.52%,,,,
1969.1,95.52,3.15,5.85,37.30,1969.79,7.10,731.49,24.15," 	106,795.36 ",44.82," 	6,544.27 ",18.45,,21.22,,0.73%,1.00,10.55,-2.13%,-1.77%,-0.36%,,,,
1969.11,96.21,3.16,5.82,37.50,1969.87,7.14,732.84,24.04," 	107,285.66 ",44.31," 	6,486.28 ",18.44,,21.22,,0.75%,0.97,10.52,-2.29%,-1.96%,-0.33%,,,,
1969.12,91.11,3.16,5.78,37.70,1969.96,7.65,690.31,23.94," 	101,351.65 ",43.79," 	6,429.73 ",17.33,,19.95,,0.64%,1.00,10.16,-1.41%,-1.48%,0.06%,,,,
1970.01,90.31,3.16,5.73,37.80,1970.04,7.79,682.44,23.90," 	100,488.42 ",43.30," 	6,375.80 ",17.09,,19.68,,0.64%,1.05,10.10,-1.15%,-1.72%,0.57%,,,,
1970.02,87.16,3.17,5.68,38.00,1970.12,7.24,655.17,23.80," 	96,765.05 ",42.70," 	6,305.94 ",16.37,,18.87,,1.47%,1.02,10.50,-0.49%,-3.08%,2.59%,,,,
1970.03,88.65,3.17,5.63,38.20,1970.21,7.07,662.88,23.70," 	98,195.70 ",42.10," 	6,236.23 ",16.53,,19.06,,1.63%,0.98,10.63,-1.69%,-3.43%,1.75%,,,,
1970.04,85.95,3.17,5.59,38.50,1970.29,7.39,637.69,23.54," 	94,753.75 ",41.50," 	6,166.25 ",15.87,,18.31,,1.61%,0.97,10.38,-1.56%,-2.50%,0.94%,,,,
1970.05,76.06,3.18,5.56,38.60,1970.37,7.91,562.85,23.51," 	83,924.58 ",41.12," 	6,131.23 ",13.98,,16.15,,1.97%,1.01,10.04,0.03%,-1.43%,1.47%,,,,
1970.06,75.59,3.18,5.52,38.80,1970.46,7.84,556.49,23.41," 	83,266.95 ",40.64," 	6,080.61 ",13.80,,15.96,,2.15%,1.03,10.11,0.67%,-1.28%,1.94%,,,,
1970.07,75.72,3.18,5.47,39.00,1970.54,7.46,554.58,23.32," 	83,273.13 ",40.04," 	6,011.97 ",13.73,,15.89,,2.62%,1.00,10.39,1.16%,-1.76%,2.91%,,,,
1970.08,77.92,3.19,5.41,39.00,1970.62,7.53,570.70,23.34," 	85,984.63 ",39.65," 	5,973.60 ",14.10,,16.34,,2.36%,1.02,10.40,1.11%,-2.26%,3.37%,,,,
1970.09,82.58,3.19,5.36,39.20,1970.71,7.39,601.74,23.24," 	90,953.85 ",39.06," 	5,903.52 ",14.84,,17.22,,2.20%,1.01,10.51,0.74%,-2.60%,3.34%,,,,
1970.1,84.37,3.17,5.28,39.40,1970.79,7.33,611.67,23.01," 	92,743.44 ",38.30," 	5,807.68 ",15.06,,17.49,,2.14%,1.04,10.57,0.78%,-2.78%,3.56%,,,,
1970.11,84.28,3.16,5.21,39.60,1970.87,6.84,607.93,22.77," 	92,464.31 ",37.56," 	5,712.28 ",14.95,,17.37,,2.73%,1.04,10.95,1.18%,-3.63%,4.81%,,,,
1970.12,90.05,3.14,5.13,39.80,1970.96,6.39,646.28,22.54," 	98,583.80 ",36.82," 	5,616.16 ",15.87,,18.45,,2.85%,1.02,11.32,0.32%,-4.02%,4.33%,,,,
1971.01,93.49,3.13,5.16,39.80,1971.04,6.24,670.97,22.46," 	102,635.35 ",37.03," 	5,664.76 ",16.46,,19.15,,2.77%,1.01,11.50,-0.17%,-4.01%,3.84%,,,,
1971.02,97.11,3.12,5.19,39.90,1971.12,6.11,695.21,22.34," 	106,626.99 ",37.15," 	5,698.63 ",17.03,,19.82,,2.72%,1.04,11.64,-0.96%,-4.45%,3.49%,,,,
1971.03,99.60,3.11,5.22,40.00,1971.21,5.70,711.25,22.21," 	109,371.47 ",37.28," 	5,732.12 ",17.40,,20.26,,3.03%,0.99,12.03,-0.88%,-4.69%,3.82%,,,,
1971.04,103.00,3.11,5.25,40.10,1971.29,5.83,733.69,22.13," 	113,106.56 ",37.42," 	5,768.80 ",17.92,,20.88,,2.76%,0.96,11.94,-1.15%,-4.87%,3.72%,,,,
1971.05,101.60,3.10,5.29,40.30,1971.37,6.39,720.13,22.00," 	111,298.07 ",37.47," 	5,791.30 ",17.56,,20.46,,2.37%,1.00,11.46,-1.23%,-4.65%,3.42%,,,,
1971.06,99.72,3.10,5.32,40.60,1971.46,6.52,701.58,21.81," 	108,712.34 ",37.43," 	5,799.74 ",17.08,,19.91,,2.47%,0.99,11.32,-1.00%,-4.19%,3.20%,,,,
1971.07,99.00,3.10,5.36,40.70,1971.54,6.73,694.80,21.73," 	107,942.87 ",37.59," 	5,840.55 ",16.89,,19.69,,2.29%,1.02,11.19,-1.24%,-4.49%,3.25%,,,,
1971.08,97.24,3.09,5.39,40.80,1971.62,6.58,680.78,21.66," 	106,044.40 ",37.76," 	5,881.66 ",16.52,,19.27,,2.63%,1.04,11.34,-1.06%,-4.91%,3.85%,,,,
1971.09,99.40,3.09,5.43,40.80,1971.71,6.14,695.90,21.63," 	108,680.78 ",38.02," 	5,936.99 ",16.86,,19.67,,2.91%,1.02,11.77,-2.25%,-5.42%,3.17%,,,,
1971.1,97.29,3.08,5.52,40.90,1971.79,5.93,679.46,21.53," 	106,393.94 ",38.55," 	6,036.54 ",16.43,,19.18,,3.30%,1.01,11.99,-1.89%,-5.41%,3.52%,,,,
1971.11,92.78,3.08,5.61,40.90,1971.87,5.81,647.97,21.49," 	101,742.30 ",39.18," 	6,151.91 ",15.64,,18.27,,3.73%,1.00,12.16,-1.19%,-4.59%,3.40%,,,,
1971.12,99.17,3.07,5.70,41.10,1971.96,5.93,689.22,21.34," 	108,499.54 ",39.61," 	6,236.23 ",16.60,,19.41,,3.29%,1.00,12.05,-1.74%,-4.60%,2.86%,,,,
1972.01,103.30,3.07,5.74,41.10,1972.04,5.95,717.93,21.34," 	113,297.98 ",39.87," 	6,291.90 ",17.26,,20.18,,3.04%,1.00,12.09,-2.67%,-4.99%,2.32%,,,,
1972.02,105.20,3.07,5.77,41.30,1972.12,6.08,727.59,21.23," 	115,102.36 ",39.93," 	6,316.77 ",17.46,,20.42,,2.86%,1.01,11.98,-3.04%,-4.74%,1.69%,,,,
1972.03,107.70,3.07,5.81,41.40,1972.21,6.07,743.08,21.18," 	117,832.28 ",40.09," 	6,356.60 ",17.81,,20.82,,2.79%,1.00,12.02,-3.53%,-4.36%,0.83%,,,,
1972.04,108.80,3.07,5.86,41.50,1972.29,6.19,748.86,21.13," 	119,028.16 ",40.36," 	6,414.53 ",17.92,,20.95,,2.62%,1.01,11.94,-3.15%,-4.24%,1.08%,,,,
1972.05,107.70,3.07,5.92,41.60,1972.37,6.13,739.51,21.08," 	117,820.73 ",40.63," 	6,472.67 ",17.66,,20.65,,2.79%,1.01,12.03,-3.09%,-4.16%,1.07%,,,,
1972.06,108.00,3.07,5.97,41.70,1972.46,6.11,739.79,21.03," 	118,144.80 ",40.89," 	6,530.78 ",17.64,,20.63,,2.84%,1.01,12.08,-3.76%,-4.55%,0.80%,,,,
1972.07,107.20,3.07,6.03,41.90,1972.54,6.11,730.81,20.95," 	116,988.72 ",41.09," 	6,576.98 ",17.40,,20.35,,2.93%,1.00,12.08,-3.69%,-4.32%,0.63%,,,,
1972.08,111.00,3.08,6.08,42.00,1972.62,6.21,754.91,20.92," 	121,126.43 ",41.37," 	6,638.31 ",17.94,,20.98,,2.68%,0.98,12.02,-3.97%,-3.72%,-0.24%,,,,
1972.09,109.40,3.08,6.14,42.10,1972.71,6.55,742.26,20.90," 	119,376.31 ",41.66," 	6,699.91 ",17.61,,20.60,,2.44%,1.01,11.76,-2.74%,-3.04%,0.30%,,,,
1972.1,109.60,3.10,6.23,42.30,1972.79,6.48,740.10,20.96," 	119,309.95 ",42.09," 	6,785.57 ",17.53,,20.50,,2.58%,1.02,11.83,-1.94%,-2.23%,0.29%,,,,
1972.11,115.10,3.13,6.33,42.40,1972.87,6.28,775.41,21.06," 	125,284.68 ",42.62," 	6,886.49 ",18.34,,21.44,,2.56%,1.00,12.04,-1.96%,-2.08%,0.12%,,,,
1972.12,117.50,3.15,6.42,42.50,1972.96,6.36,789.72,21.17," 	127,881.17 ",43.15," 	6,987.21 ",18.65,,21.80,,2.41%,1.00,12.00,-1.99%,-1.92%,-0.07%,,,,
1973.01,118.40,3.16,6.55,42.60,1973.04,6.46,793.90,21.17," 	128,843.82 ",43.90," 	7,124.14 ",18.71,,21.87,,2.32%,0.99,11.95,-1.71%,-1.76%,0.05%,,,,
1973.02,114.20,3.16,6.67,42.90,1973.12,6.64,760.38,21.06," 	123,689.16 ",44.43," 	7,227.83 ",17.89,,20.91,,2.45%,1.00,11.78,-1.11%,-1.70%,0.59%,,,,
1973.03,112.40,3.17,6.80,43.30,1973.21,6.71,741.48,20.91," 	120,898.45 ",44.86," 	7,314.14 ",17.41,,20.35,,2.60%,1.01,11.67,-0.51%,-1.40%,0.89%,,,,
1973.04,110.30,3.19,6.94,43.60,1973.29,6.67,722.62,20.88," 	118,107.01 ",45.49," 	7,434.78 ",16.94,,19.79,,2.87%,0.99,11.69,0.07%,-1.33%,1.40%,,,,
1973.05,107.20,3.20,7.09,43.90,1973.37,6.85,697.51,20.84," 	114,287.05 ",46.11," 	7,555.17 ",16.31,,19.06,,2.99%,1.00,11.53,0.77%,-1.15%,1.92%,,,,
1973.06,104.80,3.22,7.23,44.20,1973.46,6.90,677.27,20.81," 	111,254.18 ",46.72," 	7,675.26 ",15.81,,18.47,,3.17%,0.99,11.47,1.19%,-1.34%,2.52%,,,,
1973.07,105.80,3.24,7.38,44.30,1973.54,7.13,682.19,20.87," 	112,347.92 ",47.61," 	7,840.28 ",15.89,,18.57,,2.90%,0.99,11.32,1.12%,-1.47%,2.59%,,,,
1973.08,103.80,3.25,7.54,45.10,1973.62,7.40,657.42,20.61," 	108,551.73 ",47.73," 	7,881.68 ",15.28,,17.85,,3.07%,1.03,10.98,1.19%,-1.37%,2.56%,,,,
1973.09,105.60,3.27,7.69,45.20,1973.71,7.09,667.34,20.66," 	110,474.15 ",48.60," 	8,044.95 ",15.48,,18.08,,3.32%,1.03,11.26,1.29%,-1.46%,2.76%,,,,
1973.1,109.80,3.31,7.85,45.60,1973.79,6.79,687.80,20.71," 	114,146.14 ",49.15," 	8,157.26 ",15.91,,18.59,,3.50%,1.01,11.47,1.00%,-1.52%,2.51%,,,,
1973.11,102.00,3.34,8.00,45.90,1973.87,6.73,634.76,20.81," 	105,632.09 ",49.81," 	8,288.32 ",14.65,,17.12,,4.17%,1.00,11.51,1.65%,-1.56%,3.21%,,,,
1973.12,94.78,3.38,8.16,46.20,1973.96,6.74,586.00,20.90," 	97,807.42 ",50.45," 	8,420.64 ",13.49,,15.77,,4.78%,0.99,11.49,2.41%,-1.54%,3.95%,,,,
1974.01,96.11,3.40,8.23,46.60,1974.04,6.99,589.12,20.84," 	98,618.45 ",50.43," 	8,441.38 ",13.53,,15.82,,4.59%,1.01,11.25,2.42%,-1.20%,3.62%,,,,
1974.02,93.45,3.42,8.29,47.20,1974.12,6.96,565.53,20.70," 	94,958.82 ",50.19," 	8,427.23 ",12.96,,15.15,,5.09%,0.99,11.20,2.22%,-1.20%,3.43%,,,,
1974.03,97.44,3.44,8.36,47.80,1974.21,7.21,582.28,20.56," 	98,058.03 ",49.96," 	8,413.03 ",13.31,,15.57,,4.76%,0.99,10.93,1.92%,-1.15%,3.08%,,,,
1974.04,92.46,3.46,8.49,48.00,1974.29,7.51,550.22,20.59," 	92,947.71 ",50.50," 	8,531.44 ",12.55,,14.69,,4.96%,1.00,10.72,2.47%,-1.08%,3.55%,,,,
1974.05,89.67,3.48,8.61,48.60,1974.37,7.58,527.03,20.45," 	89,318.04 ",50.62," 	8,579.52 ",12.00,,14.05,,5.39%,1.01,10.60,2.82%,-1.33%,4.15%,,,,
1974.06,89.79,3.50,8.74,49.00,1974.46,7.54,523.42,20.40," 	88,995.62 ",50.95," 	8,662.68 ",11.89,,13.93,,5.56%,0.99,10.61,2.64%,-1.33%,3.97%,,,,
1974.07,79.31,3.53,8.86,49.40,1974.54,7.81,458.59,20.41," 	78,261.04 ",51.25," 	8,746.10 ",10.39,,12.19,,6.55%,0.99,10.40,3.83%,-0.95%,4.78%,,,,
1974.08,76.03,3.56,8.99,50.00,1974.62,8.04,434.35,20.34," 	74,413.36 ",51.34," 	8,795.58 ",9.82,,11.53,,7.04%,1.01,10.18,5.24%,-0.32%,5.56%,,,,
1974.09,68.12,3.59,9.11,50.60,1974.71,8.04,384.54,20.27," 	66,170.31 ",51.43," 	8,849.26 ",8.68,,10.21,,8.47%,1.02,10.12,6.58%,-0.10%,6.68%,,,,
1974.1,69.44,3.59,9.04,51.10,1974.79,7.90,388.16,20.09," 	67,080.55 ",50.51," 	8,729.62 ",8.74,,10.30,,8.63%,1.02,10.19,6.36%,0.11%,6.25%,,,,
1974.11,71.74,3.60,8.96,51.50,1974.87,7.68,397.90,19.95," 	69,051.42 ",49.71," 	8,627.41 ",8.95,,10.55,,8.63%,1.02,10.33,6.19%,0.42%,5.77%,,,,
1974.12,67.07,3.60,8.89,51.90,1974.96,7.43,369.13,19.81," 	64,345.42 ",48.93," 	8,528.86 ",8.29,,9.79,,9.85%,1.00,10.49,6.87%,0.39%,6.47%,,,,
1975.01,72.56,3.62,8.74,52.10,1975.04,7.50,397.82,19.87," 	69,633.74 ",47.94," 	8,390.72 ",8.92,,10.55,,8.97%,1.01,10.47,6.49%,0.57%,5.93%,,,,
1975.02,80.10,3.65,8.60,52.50,1975.12,7.39,435.81,19.84," 	76,573.40 ",46.77," 	8,218.18 ",9.76,,11.56,,8.20%,0.98,10.53,6.03%,0.47%,5.56%,,,,
1975.03,83.78,3.67,8.45,52.70,1975.21,7.73,454.10,19.89," 	80,078.69 ",45.80," 	8,076.69 ",10.16,,12.04,,7.46%,0.97,10.31,5.47%,0.54%,4.93%,,,,
1975.04,84.72,3.68,8.29,52.90,1975.29,8.23,457.46,19.89," 	80,963.28 ",44.75," 	7,919.22 ",10.23,,12.13,,6.90%,1.02,9.99,5.41%,1.16%,4.25%,,,,
